timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
45,-3569.0,-2.9164222873900294,-1366.0,-3565.0,-2.9208211143695015,-1750.0,3569.0,2.856451612903226,1661.0,-3565.0,-2.7448680351906156,-1611.0
50,-3569.0,-2.9164222873900294,-1366.0,-3565.0,-2.9208211143695015,-1750.0,3569.0,2.653225806451613,1661.0,-3565.0,-2.7448680351906156,-1611.0
55,-4014.0,-2.741935483870968,-1885.0,-4008.0,-2.7448680351906156,-2319.0,4014.0,2.653225806451613,2240.0,-4008.0,-2.7448680351906156,-2140.0
60,-4014.0,-2.537634408602151,-1885.0,-4008.0,-2.7448680351906156,-2319.0,4014.0,2.963343108504399,2240.0,-4008.0,-2.9049853372434016,-2140.0
65,-4014.0,-2.860606060606061,-1885.0,-4008.0,-3.038123167155425,-2319.0,4014.0,2.963343108504399,2240.0,-4008.0,-2.9049853372434016,-2140.0
70,-4014.0,-2.860606060606061,-1885.0,-4008.0,-3.038123167155425,-2319.0,4014.0,2.8025415444770285,2240.0,-4008.0,-2.7563049853372434,-2140.0
75,-4439.0,-2.6991202346041057,-2453.0,-4432.0,-2.873900293255132,-2894.0,4439.0,2.8025415444770285,2856.0,-4432.0,-2.7563049853372434,-2703.0
80,-4439.0,-2.6991202346041057,-2453.0,-4432.0,-2.873900293255132,-2894.0,4439.0,2.630254154447703,2856.0,-4432.0,-3.0307917888563045,-2703.0
85,-4439.0,-2.9990224828934506,-2453.0,-4432.0,-2.873900293255132,-2894.0,4439.0,2.630254154447703,2856.0,-4432.0,-3.0307917888563045,-2703.0
90,-4439.0,-2.9990224828934506,-2453.0,-4432.0,-3.002932551319648,-2894.0,4439.0,2.9288856304985336,2856.0,-4432.0,-2.916422287390029,-2703.0
95,-4854.0,-2.860606060606061,-3016.0,-4841.0,-3.002932551319648,-3437.0,4854.0,2.9288856304985336,3414.0,-4841.0,-2.916422287390029,-3259.0
100,-4854.0,-2.860606060606061,-3016.0,-4841.0,-2.8504398826979473,-3437.0,4854.0,2.8025415444770285,3414.0,-4841.0,-3.202346041055718,-3259.0
105,-4854.0,-3.1835777126099707,-3016.0,-4841.0,-2.8504398826979473,-3437.0,4854.0,2.8025415444770285,3414.0,-4841.0,-3.202346041055718,-3259.0
110,-4854.0,-3.1835777126099707,-3016.0,-4841.0,-3.1788856304985336,-3437.0,4854.0,3.101173020527859,3414.0,-4841.0,-3.09941348973607,-3259.0
115,-5245.0,-3.0797653958944284,-3525.0,-5230.0,-3.1788856304985336,-3905.0,5245.0,3.101173020527859,3872.0,-5230.0,-3.09941348973607,-3729.0
120,-5245.0,-3.0797653958944284,-3525.0,-5230.0,-3.4956011730205283,-3905.0,5245.0,2.9978005865102637,3872.0,-5230.0,-3.43108504398827,-3729.0
125,-5245.0,-3.391202346041056,-3525.0,-5230.0,-3.4956011730205283,-3905.0,5245.0,2.9978005865102637,3872.0,-5230.0,-3.43108504398827,-3729.0
130,-5245.0,-3.391202346041056,-3525.0,-5230.0,-3.390029325513197,-3905.0,5245.0,3.3194037145650053,3872.0,-5230.0,-3.351026392961877,-3729.0
135,-5636.0,-3.287390029325513,-3969.0,-5619.0,-3.390029325513197,-4306.0,5636.0,3.3194037145650053,4235.0,-5619.0,-3.351026392961877,-4128.0
140,-5636.0,-3.287390029325513,-3969.0,-5619.0,-3.319648093841642,-4306.0,5636.0,3.2504887585532742,4235.0,-5619.0,-3.6712609970674484,-4128.0
145,-5636.0,-3.6103616813294237,-3969.0,-5619.0,-3.319648093841642,-4306.0,5636.0,3.2504887585532742,4235.0,-5619.0,-3.6712609970674484,-4128.0
150,-5636.0,-3.6103616813294237,-3969.0,-5619.0,-3.648093841642229,-4306.0,5636.0,3.5835777126099706,4235.0,-5619.0,-3.5912023460410554,-4128.0
155,-6026.0,-3.529618768328446,-4367.0,-6014.0,-3.648093841642229,-4677.0,6026.0,3.5835777126099706,4593.0,-6014.0,-3.5912023460410554,-4498.0
160,-6026.0,-3.529618768328446,-4367.0,-6014.0,-3.519061583577713,-4677.0,6026.0,3.5031769305962857,4593.0,-6014.0,-3.888563049853372,-4498.0
165,-6026.0,-3.8410557184750735,-4367.0,-6014.0,-3.519061583577713,-4677.0,6026.0,3.5031769305962857,4593.0,-6014.0,-3.888563049853372,-4498.0
