timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
41,-9034.0,-6.019794721407625,-8305.0,-9034.0,-3.918084066471163,-9828.0,9034.0,6.021016617790812,8847.0,-9034.0,-5.255571847507332,-8461.0
46,-9034.0,-6.019794721407625,-8305.0,-9034.0,-3.918084066471163,-9828.0,9034.0,6.021016617790812,8847.0,-9034.0,-5.255571847507332,-8461.0
51,-9034.0,-5.506744868035191,-8305.0,-9034.0,-4.071358748778104,-9828.0,9034.0,5.428396871945259,8847.0,-9034.0,-5.394721407624633,-8461.0
56,-9034.0,-5.506744868035191,-7967.0,-9034.0,-4.071358748778104,-9287.0,9034.0,5.5179374389051805,8094.0,-9034.0,-5.394721407624633,-7918.0
61,-9034.0,-5.529130009775171,-7967.0,-9034.0,-4.272531769305963,-9287.0,9034.0,5.5179374389051805,8094.0,-9034.0,-5.437536656891496,-7918.0
66,-9034.0,-5.529130009775171,-7967.0,-9034.0,-4.272531769305963,-9287.0,9034.0,5.5179374389051805,8094.0,-9034.0,-5.437536656891496,-7918.0
71,-9034.0,-5.506744868035191,-7967.0,-9034.0,-4.56950146627566,-9287.0,9034.0,5.5179374389051805,8094.0,-9034.0,-5.394721407624633,-7918.0
76,-9034.0,-5.506744868035191,-7921.0,-9034.0,-4.56950146627566,-8482.0,9034.0,5.428396871945259,8003.0,-9034.0,-5.394721407624633,-7966.0
81,-9034.0,-5.417204301075269,-7921.0,-9034.0,-4.559921798631476,-8482.0,9034.0,5.428396871945259,8003.0,-9034.0,-5.309090909090909,-7966.0
86,-9034.0,-5.417204301075269,-7921.0,-9034.0,-4.559921798631476,-8482.0,9034.0,5.305278592375366,8003.0,-9034.0,-5.309090909090909,-7966.0
91,-9034.0,-5.338856304985336,-7921.0,-9034.0,-4.483284457478006,-8482.0,9034.0,5.305278592375366,8003.0,-9034.0,-5.180645161290323,-7966.0
96,-9034.0,-5.338856304985336,-8217.0,-9034.0,-4.483284457478006,-8287.0,9034.0,5.126197458455523,8353.0,-9034.0,-5.180645161290323,-8315.0
101,-9034.0,-5.226930596285435,-8217.0,-9034.0,-4.483284457478006,-8287.0,9034.0,5.126197458455523,8353.0,-9034.0,-5.0307917888563045,-8315.0
106,-9034.0,-5.226930596285435,-8217.0,-9034.0,-4.387487781036168,-8287.0,9034.0,5.01427174975562,8353.0,-9034.0,-5.0307917888563045,-8315.0
111,-9034.0,-5.0926197458455515,-8217.0,-9034.0,-4.387487781036168,-8287.0,9034.0,5.01427174975562,8353.0,-9034.0,-4.913049853372433,-8315.0
116,-9034.0,-5.0926197458455515,-8518.0,-9034.0,-4.387487781036168,-8546.0,9034.0,5.01427174975562,8805.0,-9034.0,-4.913049853372433,-8661.0
121,-9034.0,-4.99188660801564,-8518.0,-9034.0,-4.234213098729228,-8546.0,9034.0,4.812805474095796,8805.0,-9034.0,-4.816715542521994,-8661.0
126,-9034.0,-4.99188660801564,-8518.0,-9034.0,-4.234213098729228,-8546.0,9034.0,4.812805474095796,8805.0,-9034.0,-4.816715542521994,-8661.0
