timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
39,-9034.0,-5.969941348973607,-8575.0,-9034.0,-3.409775171065494,-9790.0,9034.0,5.983773216031281,9267.0,-9034.0,-4.213489736070382,-8952.0
44,-9034.0,-5.969941348973607,-8575.0,-9034.0,-3.409775171065494,-9790.0,9034.0,5.983773216031281,9267.0,-9034.0,-4.457478005865103,-8952.0
49,-9034.0,-5.542033235581623,-8575.0,-9034.0,-3.5691104594330403,-9790.0,9034.0,5.504985337243402,9267.0,-9034.0,-4.457478005865103,-8952.0
54,-9034.0,-5.542033235581623,-8575.0,-9034.0,-3.5691104594330403,-9790.0,9034.0,5.504985337243402,9267.0,-9034.0,-4.6639296187683295,-8952.0
59,-9034.0,-5.609481915933529,-7923.0,-9034.0,-3.744379276637341,-9260.0,9034.0,5.538416422287391,8268.0,-9034.0,-4.6639296187683295,-8086.0
64,-9034.0,-5.609481915933529,-7923.0,-9034.0,-3.744379276637341,-9260.0,9034.0,5.538416422287391,8268.0,-9034.0,-4.78592375366569,-8086.0
69,-9034.0,-5.609481915933529,-7923.0,-9034.0,-3.8399804496578693,-9260.0,9034.0,5.504985337243402,8268.0,-9034.0,-4.78592375366569,-8086.0
74,-9034.0,-5.609481915933529,-7923.0,-9034.0,-3.8399804496578693,-9260.0,9034.0,5.504985337243402,8268.0,-9034.0,-4.795307917888564,-8086.0
79,-9034.0,-5.575757575757576,-7866.0,-9034.0,-3.8877810361681333,-8500.0,9034.0,5.4046920821114375,7990.0,-9034.0,-4.795307917888564,-7888.0
84,-9034.0,-5.575757575757576,-7866.0,-9034.0,-3.8877810361681333,-8500.0,9034.0,5.4046920821114375,7990.0,-9034.0,-4.757771260997068,-7888.0
89,-9034.0,-5.485826001955035,-7866.0,-9034.0,-3.824046920821115,-8500.0,9034.0,5.304398826979472,7990.0,-9034.0,-4.757771260997068,-7888.0
94,-9034.0,-5.485826001955035,-7866.0,-9034.0,-3.824046920821115,-8500.0,9034.0,5.304398826979472,7990.0,-9034.0,-4.673313782991203,-7888.0
99,-9034.0,-5.350928641251222,-8075.0,-9034.0,-3.744379276637341,-8125.0,9034.0,5.148387096774194,8177.0,-9034.0,-4.673313782991203,-8126.0
104,-9034.0,-5.350928641251222,-8075.0,-9034.0,-3.744379276637341,-8125.0,9034.0,5.148387096774194,8177.0,-9034.0,-4.551319648093843,-8126.0
109,-9034.0,-5.204789833822092,-8075.0,-9034.0,-3.6328445747800586,-8125.0,9034.0,4.992375366568915,8177.0,-9034.0,-4.551319648093843,-8126.0
114,-9034.0,-5.204789833822092,-8075.0,-9034.0,-3.6328445747800586,-8125.0,9034.0,4.992375366568915,8177.0,-9034.0,-4.401173020527859,-8126.0
119,-9034.0,-5.058651026392962,-8446.0,-9034.0,-3.561143695014663,-8415.0,9034.0,4.847507331378299,8624.0,-9034.0,-4.401173020527859,-8550.0
124,-9034.0,-5.058651026392962,-8446.0,-9034.0,-3.561143695014663,-8415.0,9034.0,4.847507331378299,8624.0,-9034.0,-4.269794721407625,-8550.0
129,-9034.0,-4.96871945259042,-8446.0,-9034.0,-3.489442815249267,-8415.0,9034.0,4.7583577712609975,8624.0,-9034.0,-4.269794721407625,-8550.0
134,-9034.0,-4.96871945259042,-8446.0,-9034.0,-3.489442815249267,-8415.0,9034.0,4.7583577712609975,8624.0,-9034.0,-4.166568914956012,-8550.0
139,-9034.0,-4.901270772238514,-8727.0,-9034.0,-3.417741935483871,-8707.0,9034.0,4.713782991202346,9031.0,-9034.0,-4.166568914956012,-8851.0
144,-9034.0,-4.901270772238514,-8727.0,-9034.0,-3.417741935483871,-8707.0,9034.0,4.713782991202346,9031.0,-9034.0,-4.100879765395895,-8851.0
149,-9034.0,-4.867546432062562,-8727.0,-9034.0,-3.377908113391985,-8707.0,9034.0,4.669208211143696,9031.0,-9034.0,-4.100879765395895,-8851.0
154,-9034.0,-4.867546432062562,-8727.0,-9034.0,-3.377908113391985,-8707.0,9034.0,4.669208211143696,9031.0,-9034.0,-4.0633431085044,-8851.0
