timestamp,talonsrx_1__output_voltage
1689,6.568572825024438
1694,6.568572825024438
1699,6.568572825024438
1704,6.568572825024438
1709,6.568572825024438
1714,6.568572825024438
1719,6.568572825024438
1724,6.568572825024438
1729,6.568572825024438
1734,6.568572825024438
1739,6.568572825024438
1744,6.568572825024438
1749,6.568572825024438
1754,6.568572825024438
1759,6.568572825024438
1764,6.568572825024438
1769,6.568572825024438
1774,6.568572825024438
1779,6.568572825024438
1784,6.568572825024438
1789,6.568572825024438
1794,6.568572825024438
1799,6.568572825024438
1804,6.568572825024438
1809,6.568572825024438
1814,6.568572825024438
1819,6.568572825024438
1824,6.568572825024438
1829,6.568572825024438
1834,6.568572825024438
1839,6.568572825024438
1844,6.568572825024438
1849,6.568572825024438
1854,6.568572825024438
1859,6.568572825024438
1864,6.568572825024438
1869,6.568572825024438
1874,6.568572825024438
1879,6.568572825024438
1884,6.568572825024438
1889,6.568572825024438
1894,6.568572825024438
1899,6.568572825024438
1904,6.568572825024438
1909,6.568572825024438
1914,6.593548387096774
1919,6.593548387096774
1924,6.593548387096774
1929,6.593548387096774
1934,6.593548387096774
1939,6.593548387096774
1944,6.593548387096774
1949,6.593548387096774
1954,6.593548387096774
1959,6.593548387096774
1964,6.593548387096774
1969,6.593548387096774
1974,6.593548387096774
1979,6.593548387096774
1984,6.593548387096774
1989,6.593548387096774
1994,6.593548387096774
1999,6.593548387096774
2004,6.593548387096774
2009,6.593548387096774
2014,6.593548387096774
2019,6.593548387096774
2024,6.593548387096774
2029,6.593548387096774
2034,6.593548387096774
2039,6.593548387096774
2044,6.593548387096774
2049,6.593548387096774
2054,6.593548387096774
2059,6.593548387096774
2064,6.593548387096774
2069,6.593548387096774
2074,6.593548387096774
2079,6.593548387096774
2084,6.593548387096774
2089,6.593548387096774
2094,6.593548387096774
2099,6.593548387096774
2104,6.593548387096774
2109,6.593548387096774
2114,6.593548387096774
2119,6.593548387096774
2124,6.593548387096774
2129,6.593548387096774
2134,6.593548387096774
2139,6.593548387096774
2144,6.593548387096774
2149,6.593548387096774
2154,6.593548387096774
2159,6.593548387096774
2164,6.593548387096774
2169,6.593548387096774
2174,6.593548387096774
2179,6.593548387096774
2184,6.593548387096774
2189,6.593548387096774
2194,6.593548387096774
2199,6.593548387096774
2204,6.593548387096774
2209,6.593548387096774
2214,6.593548387096774
2219,6.593548387096774
2224,6.593548387096774
2229,6.593548387096774
2234,6.593548387096774
2239,6.593548387096774
2244,6.593548387096774
2249,6.593548387096774
2254,6.593548387096774
2259,6.593548387096774
2264,6.593548387096774
2269,6.593548387096774
2274,6.593548387096774
2279,3.2903225806451615
2284,3.2903225806451615
2289,3.2903225806451615
2294,3.2903225806451615
2299,3.2903225806451615
2304,3.2903225806451615
2309,3.2903225806451615
2314,3.2903225806451615
2319,3.2903225806451615
2324,3.2903225806451615
2329,3.2903225806451615
2334,3.2903225806451615
2339,3.2903225806451615
2344,3.2903225806451615
2349,3.2903225806451615
2354,3.2903225806451615
2359,3.2903225806451615
2364,3.2903225806451615
2369,3.2903225806451615
2374,3.2903225806451615
2379,3.3152492668621703
2384,3.3152492668621703
2389,3.3152492668621703
2394,3.3152492668621703
2399,3.3152492668621703
2404,3.3152492668621703
2409,3.3152492668621703
2414,3.3152492668621703
2419,3.3152492668621703
2424,3.3152492668621703
2429,3.3152492668621703
2434,3.3152492668621703
2439,3.3152492668621703
2444,3.3152492668621703
2449,3.3152492668621703
2454,3.3152492668621703
2459,3.3152492668621703
2464,3.3152492668621703
2469,3.3152492668621703
2474,3.3152492668621703
2479,3.3152492668621703
2484,3.3152492668621703
2489,3.3152492668621703
2494,3.3152492668621703
2499,3.3152492668621703
2504,3.3152492668621703
2509,3.3152492668621703
2514,3.3152492668621703
2519,3.3152492668621703
2524,3.3152492668621703
2529,3.3152492668621703
2534,3.3152492668621703
2539,3.3152492668621703
2544,3.3152492668621703
2549,3.3152492668621703
2554,3.3152492668621703
2559,3.3152492668621703
2564,3.3152492668621703
2569,3.3152492668621703
2574,3.3152492668621703
2579,3.3152492668621703
2584,3.3152492668621703
2589,3.3152492668621703
2594,3.3152492668621703
2599,3.3152492668621703
2604,3.3152492668621703
2609,3.3152492668621703
2614,3.3152492668621703
2619,3.3152492668621703
2624,3.3152492668621703
2629,3.3152492668621703
2634,3.3152492668621703
2639,3.3152492668621703
2644,3.3152492668621703
2649,3.3152492668621703
2654,3.3152492668621703
2659,3.3152492668621703
2664,3.3152492668621703
2669,3.3152492668621703
2674,3.3152492668621703
2679,3.3152492668621703
2684,3.3152492668621703
2689,3.3152492668621703
2694,3.3152492668621703
2699,3.3152492668621703
2704,3.3152492668621703
2709,3.3152492668621703
2714,3.3152492668621703
2719,3.3152492668621703
2724,3.3152492668621703
2729,3.3152492668621703
2734,3.3152492668621703
2739,3.3152492668621703
2744,3.3152492668621703
2749,3.3152492668621703
2754,3.3152492668621703
2759,3.3152492668621703
2764,3.3152492668621703
2769,3.3152492668621703
2774,3.3152492668621703
2779,3.3152492668621703
2784,3.3152492668621703
2789,3.3152492668621703
2794,3.3152492668621703
2799,3.3152492668621703
2804,3.3152492668621703
2809,3.3152492668621703
2814,3.3152492668621703
2819,3.3152492668621703
2824,3.3152492668621703
2829,3.3152492668621703
2834,3.3152492668621703
2839,3.3152492668621703
2844,3.3152492668621703
2849,3.3152492668621703
2854,3.3152492668621703
2859,3.3152492668621703
2864,3.3152492668621703
2869,3.3152492668621703
2874,3.3152492668621703
2879,3.3152492668621703
2884,3.3152492668621703
2889,3.3152492668621703
2894,3.3152492668621703
2899,3.3152492668621703
2904,3.3152492668621703
2909,3.3152492668621703
2914,3.3152492668621703
2919,3.3152492668621703
2924,3.3152492668621703
2929,3.3152492668621703
2934,3.3152492668621703
2939,3.3152492668621703
2944,3.3152492668621703
2949,3.3152492668621703
2954,3.3152492668621703
2959,3.3152492668621703
2964,3.3152492668621703
2969,3.3152492668621703
2974,3.3152492668621703
2979,3.3152492668621703
2984,3.3152492668621703
2989,3.3152492668621703
2994,3.3152492668621703
2999,3.3152492668621703
3004,3.3152492668621703
3009,3.3152492668621703
3014,3.3152492668621703
3019,3.3152492668621703
3024,3.3152492668621703
3029,3.3152492668621703
3034,3.3152492668621703
3039,3.3152492668621703
3044,3.3152492668621703
3049,3.3152492668621703
3054,3.3152492668621703
3059,3.3152492668621703
3064,3.3152492668621703
3069,3.3152492668621703
3074,3.3152492668621703
3079,3.3152492668621703
3084,3.3152492668621703
3089,3.3152492668621703
3094,3.3152492668621703
3099,3.3152492668621703
3104,3.3152492668621703
3109,3.3152492668621703
3114,3.3152492668621703
3119,3.3152492668621703
3124,3.3152492668621703
3129,3.3152492668621703
3134,3.3152492668621703
3139,3.3152492668621703
3144,3.3152492668621703
3149,3.3152492668621703
3154,3.3152492668621703
3159,3.3152492668621703
3164,3.3152492668621703
3169,3.3152492668621703
3174,3.3152492668621703
3179,3.3152492668621703
3184,3.3152492668621703
3189,3.3027859237536656
3194,3.3027859237536656
3199,3.3027859237536656
3204,3.3027859237536656
3209,3.3027859237536656
3214,3.3027859237536656
3219,3.3027859237536656
3224,3.3027859237536656
3229,3.3027859237536656
3234,3.3027859237536656
3239,3.3027859237536656
3244,3.3027859237536656
3249,3.3027859237536656
3254,3.3027859237536656
3259,3.3027859237536656
3264,3.3027859237536656
3269,3.3027859237536656
3274,3.3027859237536656
3279,3.3027859237536656
3284,3.3027859237536656
3289,3.3027859237536656
3294,3.3027859237536656
3299,3.3027859237536656
3304,3.3027859237536656
3309,3.3027859237536656
3314,3.3027859237536656
3319,3.3027859237536656
3324,0.0
3329,0.0
3334,0.0
3339,0.0
3344,0.0
3349,0.0
3354,0.0
3359,0.0
3364,0.0
3369,0.0
3374,0.0
3379,0.0
3384,0.0
3389,0.0
3394,0.0
3399,0.0
3404,0.0
3409,0.0
3414,0.0
3419,0.0
3424,0.0
3429,0.0
3434,0.0
3439,0.0
3444,0.0
3449,0.0
3454,0.0
3459,0.0
3464,0.0
3469,0.0
3474,0.0
3479,0.0
3484,0.0
3489,0.0
3494,0.0
3499,0.0
3504,0.0
3509,0.0
3514,0.0
3519,0.0
3524,0.0
3529,0.0
3534,0.0
3539,0.0
3544,0.0
3549,0.0
3554,0.0
3559,0.0
3564,0.0
3569,0.0
3574,0.0
3579,0.0
3584,0.0
3589,0.0
3594,0.0
3599,0.0
3604,0.0
3609,0.0
3614,0.0
3619,0.0
3624,0.0
3629,0.0
3634,0.0
3639,0.0
3644,0.0
3649,0.0
3654,0.0
3659,0.0
3664,0.0
3669,0.0
3674,0.0
3679,0.0
3684,0.0
3689,0.0
3694,0.0
3699,0.0
3704,0.0
3709,0.0
3714,0.0
3719,0.0
3724,0.0
3729,0.0
3734,0.0
3739,0.0
3744,0.0
3749,0.0
3754,0.0
3759,0.0
3764,0.0
3769,0.0
3774,0.0
3779,0.0
3784,0.0
3789,0.0
3794,0.0
3799,0.0
3804,0.0
3809,0.0
3814,0.0
3819,0.0
3824,0.0
3829,0.0
3834,0.0
3839,0.0
3844,0.0
3849,0.0
3854,0.0
3859,0.0
3864,0.0
3869,0.0
3874,0.0
3879,0.0
3884,0.0
3889,0.0
3894,0.0
3899,0.0
3904,0.0
3909,0.0
3914,0.0
3919,0.0
3924,0.0
3929,0.0
3934,0.0
3939,0.0
3944,0.0
3949,0.0
3954,0.0
3959,0.0
3964,0.0
3969,0.0
3974,0.0
3979,0.0
3984,0.0
3989,0.0
3994,0.0
3999,0.0
4004,0.0
4009,0.0
4014,0.0
4019,0.0
4024,0.0
4029,0.0
4034,0.0
4039,0.0
4044,0.0
4049,0.0
4054,0.0
4059,0.0
4064,0.0
4069,0.0
4074,0.0
4079,0.0
4084,0.0
4089,0.0
4094,0.0
4099,0.0
4104,0.0
4109,0.0
4114,0.0
4119,0.0
4124,0.0
4129,0.0
4134,0.0
4139,0.0
4144,0.0
4149,0.0
4154,0.0
4159,0.0
4164,0.0
4169,0.0
4174,0.0
4179,0.0
4184,0.0
4189,0.0
4194,0.0
4199,0.0
4204,0.0
4209,0.0
4214,0.0
4219,0.0
4224,0.0
4229,0.0
4234,0.0
4239,0.0
4244,0.0
4249,0.0
4254,0.0
4259,0.0
4264,0.0
4269,0.0
4274,0.0
4279,0.0
4284,0.0
4289,0.0
4294,0.0
4299,0.0
4304,0.0
4309,0.0
4314,0.0
4319,0.0
4324,0.0
4329,0.0
4334,0.0
4339,0.0
4344,0.0
4349,0.0
4354,0.0
4359,0.0
4364,0.0
4369,0.0
4374,0.0
4379,0.0
4384,0.0
4389,0.0
4394,0.0
4399,0.0
4404,0.0
4409,0.0
4414,0.0
4419,0.0
4424,0.0
4429,0.0
4434,0.0
4439,0.0
4444,0.0
4449,0.0
4454,0.0
4459,0.0
4464,0.0
4469,0.0
4474,0.0
4479,0.0
4484,0.0
4489,0.0
4494,0.0
4499,0.0
4504,0.0
4509,0.0
4514,0.0
4519,0.0
4524,0.0
4529,0.0
4534,0.0
4539,0.0
4544,0.0
4549,0.0
4554,0.0
4559,0.0
4564,0.0
4569,0.0
4574,0.0
4579,0.0
4584,0.0
4589,0.0
4594,0.0
4599,0.0
4604,0.0
4609,0.0
4614,0.0
4619,0.0
4624,0.0
4629,0.0
4634,0.0
4639,0.0
4644,0.0
4649,0.0
4654,0.0
4659,0.0
4664,0.0
4669,0.0
4674,0.0
4679,0.0
4684,0.0
4689,0.0
4694,0.0
4699,0.0
4704,0.0
4709,0.0
4714,0.0
4719,0.0
4724,0.0
4729,0.0
4734,0.0
4739,0.0
4744,0.0
4749,0.0
4754,0.0
4759,0.0
4764,0.0
4769,0.0
4774,0.0
4779,0.0
4784,0.0
4789,0.0
4794,0.0
4799,0.0
4804,0.0
4809,0.0
4814,0.0
4819,0.0
4824,0.0
4829,0.0
4834,0.0
4839,0.0
4844,0.0
4849,0.0
4854,0.0
4859,0.0
4864,0.0
4869,0.0
4874,0.0
4879,0.0
4884,0.0
4889,0.0
4894,0.0
4899,0.0
4904,0.0
4909,0.0
4914,0.0
4919,0.0
4924,0.0
4929,0.0
4934,0.0
4939,0.0
4944,0.0
4949,0.0
4954,0.0
4959,0.0
4964,0.0
4969,0.0
4974,0.0
4979,0.0
4984,0.0
4989,0.0
4994,0.0
4999,0.0
5004,0.0
5009,0.0
5014,0.0
5019,0.0
5024,0.0
5029,0.0
5034,0.0
5039,0.0
5044,0.0
5049,0.0
5054,0.0
5059,0.0
5064,0.0
5069,0.0
5074,0.0
5079,0.0
5084,0.0
5089,0.0
5094,0.0
5099,0.0
5104,0.0
