timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
38,-3149.0,-2.4456500488758555,-936.0,-3153.0,-2.463343108504399,-1294.0,3149.0,2.3370967741935487,1288.0,-3153.0,-2.392228739002933,-1076.0
43,-3149.0,-2.4456500488758555,-936.0,-3153.0,-2.463343108504399,-1294.0,3149.0,2.3370967741935487,1288.0,-3153.0,-2.392228739002933,-1076.0
48,-3149.0,-2.2718475073313784,-936.0,-3153.0,-2.8451612903225807,-1294.0,3149.0,2.188709677419355,1288.0,-3153.0,-2.392228739002933,-1076.0
53,-3661.0,-2.2718475073313784,-936.0,-3660.0,-2.8451612903225807,-1294.0,3149.0,2.188709677419355,1288.0,-3153.0,-2.7602639296187683,-1076.0
58,-3661.0,-2.706353861192571,-1452.0,-3660.0,-2.6973607038123166,-1868.0,3661.0,2.6091397849462368,1288.0,-3660.0,-2.7602639296187683,-1076.0
63,-3661.0,-2.706353861192571,-1452.0,-3660.0,-2.6973607038123166,-1868.0,3661.0,2.6091397849462368,1852.0,-3660.0,-2.7602639296187683,-1650.0
68,-3661.0,-2.3117790811339196,-1452.0,-3660.0,-3.0668621700879766,-1868.0,3661.0,2.232062561094819,1852.0,-3660.0,-3.030156402737048,-1650.0
73,-4154.0,-2.3117790811339196,-1452.0,-4145.0,-3.0668621700879766,-1868.0,4154.0,2.232062561094819,1852.0,-4145.0,-3.030156402737048,-1650.0
78,-4154.0,-2.7103616813294233,-1980.0,-4145.0,-2.9067448680351906,-2474.0,4154.0,2.6306451612903228,1852.0,-4145.0,-2.8584066471163245,-1650.0
83,-4154.0,-2.7103616813294233,-1980.0,-4145.0,-2.9067448680351906,-2474.0,4154.0,2.6306451612903228,2442.0,-4145.0,-2.8584066471163245,-2203.0
88,-4154.0,-2.5509286412512218,-1980.0,-4145.0,-3.2392961876832844,-2474.0,4154.0,2.437047898338221,2442.0,-4145.0,-3.214173998044966,-2203.0
93,-4617.0,-2.5509286412512218,-1980.0,-4599.0,-3.2392961876832844,-2474.0,4617.0,2.437047898338221,2442.0,-4599.0,-3.214173998044966,-2203.0
98,-4617.0,-2.938123167155425,-2549.0,-4599.0,-3.0914956011730204,-3065.0,4617.0,2.8128543499511243,2442.0,-4599.0,-3.091495601173021,-2203.0
103,-4617.0,-2.938123167155425,-2549.0,-4599.0,-3.0914956011730204,-3065.0,4617.0,2.8128543499511243,3040.0,-4599.0,-3.091495601173021,-2794.0
108,-4617.0,-3.2797653958944277,-2549.0,-4599.0,-3.46099706744868,-3065.0,4617.0,3.143108504398827,3040.0,-4599.0,-3.4104594330400784,-2794.0
113,-5064.0,-3.2797653958944277,-2549.0,-5044.0,-3.46099706744868,-3065.0,5064.0,3.143108504398827,3040.0,-5044.0,-3.4104594330400784,-2794.0
118,-5064.0,-3.1203323558162266,-3132.0,-5044.0,-3.33782991202346,-3587.0,5064.0,3.017839687194526,3040.0,-5044.0,-3.2877810361681328,-2794.0
123,-5064.0,-3.1203323558162266,-3132.0,-5044.0,-3.33782991202346,-3587.0,5064.0,3.017839687194526,3040.0,-5044.0,-3.2877810361681328,-2794.0
128,-5064.0,-2.9950635386119258,-3132.0,-5044.0,-3.682697947214076,-3587.0,5064.0,3.359481915933529,3600.0,-5044.0,-3.655816226783969,-3849.0
133,-5481.0,-2.9950635386119258,-3132.0,-5460.0,-3.682697947214076,-3587.0,5481.0,3.359481915933529,3600.0,-5460.0,-3.655816226783969,-3849.0
138,-5481.0,-3.313929618768329,-3678.0,-5460.0,-3.5595307917888563,-4087.0,5481.0,3.359481915933529,3600.0,-5460.0,-3.655816226783969,-3849.0
143,-5481.0,-3.313929618768329,-3678.0,-5460.0,-3.5595307917888563,-4087.0,5481.0,3.1089442815249266,3600.0,-5460.0,-3.5331378299120235,-3849.0
148,-5481.0,-3.200048875855327,-3678.0,-5460.0,-3.8797653958944283,-4087.0,5481.0,3.1089442815249266,3600.0,-5460.0,-3.5331378299120235,-3849.0
153,-5873.0,-3.200048875855327,-3678.0,-5857.0,-3.8797653958944283,-4087.0,5873.0,3.4391984359726298,4525.0,-5857.0,-3.7784946236559143,-4294.0
158,-5873.0,-3.5189149560117303,-4155.0,-5857.0,-3.781231671554252,-4520.0,5873.0,3.4391984359726298,4525.0,-5857.0,-3.7784946236559143,-4294.0
163,-5873.0,-3.5189149560117303,-4155.0,-5857.0,-3.781231671554252,-4520.0,5873.0,3.325317693059629,4525.0,-5857.0,-3.7784946236559143,-4294.0
168,-5873.0,-3.4050342130987294,-4155.0,-5857.0,-4.089149560117302,-4520.0,5873.0,3.325317693059629,4525.0,-5857.0,-4.134261974584556,-4294.0
173,-6266.0,-3.4050342130987294,-4155.0,-6248.0,-4.089149560117302,-4520.0,6266.0,3.325317693059629,4941.0,-6248.0,-4.134261974584556,-4691.0
178,-6266.0,-3.7125122189638318,-4599.0,-6248.0,-3.978299120234604,-4952.0,6266.0,3.6441837732160316,4941.0,-6248.0,-4.036119257086999,-4691.0
183,-6266.0,-3.7125122189638318,-4599.0,-6248.0,-3.978299120234604,-4952.0,6266.0,3.6441837732160316,4941.0,-6248.0,-4.036119257086999,-4691.0
188,-6266.0,-3.632795698924731,-4599.0,-6248.0,-4.298533724340175,-4952.0,6266.0,3.5416911045943307,4941.0,-6248.0,-4.355083088954057,-4691.0
193,-6636.0,-3.632795698924731,-4599.0,-6613.0,-4.298533724340175,-4952.0,6636.0,3.5416911045943307,5364.0,-6613.0,-4.355083088954057,-5088.0
198,-6636.0,-3.963049853372434,-4986.0,-6613.0,-3.8719452590420333,-5393.0,6636.0,3.8263929618768326,5364.0,-6613.0,-4.2569403714565,-5088.0
203,-6636.0,-3.963049853372434,-4986.0,-6613.0,-3.8719452590420333,-5393.0,6636.0,3.8263929618768326,5364.0,-6613.0,-4.2569403714565,-5088.0
208,-6636.0,-3.849169110459433,-4986.0,-6613.0,-4.133870967741935,-5393.0,6636.0,3.723900293255132,5364.0,-6613.0,-4.575904203323558,-5088.0
213,-7020.0,-3.849169110459433,-4986.0,-6993.0,-4.133870967741935,-5393.0,7020.0,3.723900293255132,5748.0,-6993.0,-4.575904203323558,-5463.0
218,-7020.0,-4.202199413489736,-5342.0,-6993.0,-4.054154447702835,-5798.0,7020.0,4.031378299120235,5748.0,-6993.0,-4.1322580645161295,-5463.0
223,-7020.0,-4.202199413489736,-5342.0,-6993.0,-4.054154447702835,-5798.0,7020.0,4.031378299120235,5748.0,-6993.0,-4.1322580645161295,-5463.0
228,-7020.0,-4.099706744868036,-5342.0,-6993.0,-4.361632453567937,-5798.0,7020.0,3.951661779081134,5748.0,-6993.0,-4.437096774193549,-5463.0
233,-7386.0,-4.099706744868036,-5342.0,-7356.0,-4.361632453567937,-5798.0,7386.0,3.951661779081134,6140.0,-7356.0,-4.437096774193549,-5828.0
238,-7386.0,-4.429960899315738,-5672.0,-7356.0,-4.259139784946237,-6192.0,7386.0,4.270527859237537,6140.0,-7356.0,-4.369354838709677,-5828.0
243,-7386.0,-4.429960899315738,-5672.0,-7356.0,-4.259139784946237,-6192.0,7386.0,4.270527859237537,6140.0,-7356.0,-4.369354838709677,-5828.0
