timestamp,talonsrx_1__output_voltage,talonsrx_1__output_percentage,talonsrx_1__selected_sensor_velocity__pid_0_,talonsrx_1__bus_voltage,talonsrx_1__controller_temperature
357,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
362,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
367,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
372,3.3027859237536656,0.24926686217008798,2316.0,13.25,24.0
377,3.3027859237536656,0.24926686217008798,2316.0,13.25,24.0
382,3.3027859237536656,0.24926686217008798,2316.0,13.25,24.0
387,3.3027859237536656,0.24926686217008798,2316.0,13.25,24.0
392,3.3027859237536656,0.24926686217008798,2315.0,13.25,24.0
397,3.3027859237536656,0.24926686217008798,2315.0,13.25,24.0
402,3.3027859237536656,0.24926686217008798,2315.0,13.25,24.0
407,3.3027859237536656,0.24926686217008798,2315.0,13.25,24.0
412,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
417,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
422,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
427,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
432,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
437,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
442,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
447,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
452,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
457,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
463,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
467,3.3027859237536656,0.24926686217008798,2319.0,13.25,24.0
472,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
477,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
482,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
487,3.3027859237536656,0.24926686217008798,2317.0,13.25,24.0
492,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
497,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
502,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
507,3.3027859237536656,0.24926686217008798,2318.0,13.25,24.0
512,3.3027859237536656,0.24926686217008798,2321.0,13.25,24.0
517,3.3027859237536656,0.24926686217008798,2321.0,13.25,24.0
522,3.3027859237536656,0.24926686217008798,2321.0,13.25,24.0
527,3.3027859237536656,0.24926686217008798,2321.0,13.25,24.0
532,3.3027859237536656,0.24926686217008798,2322.0,13.25,24.0
537,3.3027859237536656,0.24926686217008798,2322.0,13.25,24.0
542,3.3027859237536656,0.24926686217008798,2322.0,13.25,24.0
547,3.3027859237536656,0.24926686217008798,2322.0,13.25,24.0
552,3.3027859237536656,0.24926686217008798,2324.0,13.25,24.0
557,3.3027859237536656,0.24926686217008798,2324.0,13.25,24.0
563,3.3027859237536656,0.24926686217008798,2324.0,13.25,24.0
567,3.3152492668621703,0.24926686217008798,2324.0,13.3,24.0
572,3.3152492668621703,0.24926686217008798,2323.0,13.3,24.0
577,3.3152492668621703,0.24926686217008798,2323.0,13.3,24.0
582,3.3152492668621703,0.24926686217008798,2323.0,13.3,24.0
587,3.3152492668621703,0.24926686217008798,2323.0,13.3,24.0
592,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
597,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
602,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
607,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
612,3.3152492668621703,0.24926686217008798,2333.0,13.3,24.0
617,3.3152492668621703,0.24926686217008798,2333.0,13.3,24.0
622,3.3152492668621703,0.24926686217008798,2333.0,13.3,24.0
627,3.3152492668621703,0.24926686217008798,2333.0,13.3,24.0
632,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
637,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
642,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
647,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
652,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
658,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
662,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
667,3.3152492668621703,0.24926686217008798,2329.0,13.3,24.0
672,3.3152492668621703,0.24926686217008798,2335.0,13.3,24.0
677,3.3152492668621703,0.24926686217008798,2335.0,13.3,24.0
682,3.3152492668621703,0.24926686217008798,2335.0,13.3,24.0
687,3.3152492668621703,0.24926686217008798,2335.0,13.3,24.0
692,3.3152492668621703,0.24926686217008798,2337.0,13.3,24.0
697,3.3152492668621703,0.24926686217008798,2337.0,13.3,24.0
702,3.3152492668621703,0.24926686217008798,2337.0,13.3,24.0
707,3.3152492668621703,0.24926686217008798,2337.0,13.3,24.0
712,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
717,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
722,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
727,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
732,3.3152492668621703,0.24926686217008798,2348.0,13.3,24.0
738,3.3152492668621703,0.24926686217008798,2348.0,13.3,24.0
742,3.3152492668621703,0.24926686217008798,2348.0,13.3,24.0
747,3.3152492668621703,0.24926686217008798,2348.0,13.3,24.0
752,3.3152492668621703,0.24926686217008798,2348.0,13.3,24.0
757,3.3152492668621703,0.24926686217008798,2347.0,13.3,24.0
762,3.3152492668621703,0.24926686217008798,2347.0,13.3,24.0
767,3.3152492668621703,0.24926686217008798,2347.0,13.3,24.0
772,3.3152492668621703,0.24926686217008798,2347.0,13.3,24.0
777,3.3152492668621703,0.24926686217008798,2353.0,13.3,24.0
782,3.3152492668621703,0.24926686217008798,2353.0,13.3,24.0
787,3.3152492668621703,0.24926686217008798,2353.0,13.3,24.0
792,3.3152492668621703,0.24926686217008798,2353.0,13.3,24.0
798,3.3152492668621703,0.24926686217008798,2346.0,13.3,24.0
802,3.3152492668621703,0.24926686217008798,2346.0,13.3,24.0
807,3.3152492668621703,0.24926686217008798,2346.0,13.3,24.0
812,3.3152492668621703,0.24926686217008798,2346.0,13.3,24.0
817,3.3152492668621703,0.24926686217008798,2346.0,13.3,24.0
822,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
827,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
832,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
837,3.3152492668621703,0.24926686217008798,2343.0,13.3,24.0
843,3.3152492668621703,0.24926686217008798,2352.0,13.3,24.0
847,3.3152492668621703,0.24926686217008798,2352.0,13.3,24.0
852,3.3152492668621703,0.24926686217008798,2352.0,13.3,24.0
857,3.3152492668621703,0.24926686217008798,2352.0,13.3,24.0
862,3.3152492668621703,0.24926686217008798,2352.0,13.3,24.0
867,3.3152492668621703,0.24926686217008798,2362.0,13.3,24.0
872,3.3152492668621703,0.24926686217008798,2362.0,13.3,24.0
877,3.3152492668621703,0.24926686217008798,2362.0,13.3,24.0
882,3.3152492668621703,0.24926686217008798,2362.0,13.3,24.0
887,6.643499511241447,0.4995112414467253,2360.0,13.3,24.0
892,6.643499511241447,0.4995112414467253,2360.0,13.3,24.0
897,6.643499511241447,0.4995112414467253,2360.0,13.3,24.0
902,6.643499511241447,0.4995112414467253,2360.0,13.3,24.0
907,6.643499511241447,0.4995112414467253,2423.0,13.3,24.0
912,6.643499511241447,0.4995112414467253,2423.0,13.3,24.0
917,6.643499511241447,0.4995112414467253,2423.0,13.3,24.0
922,6.643499511241447,0.4995112414467253,2423.0,13.3,24.0
927,6.643499511241447,0.4995112414467253,2751.0,13.3,24.0
932,6.643499511241447,0.4995112414467253,2751.0,13.3,24.0
937,6.643499511241447,0.4995112414467253,2751.0,13.3,24.0
942,6.643499511241447,0.4995112414467253,2751.0,13.3,24.0
947,6.643499511241447,0.4995112414467253,3216.0,13.3,24.0
952,6.643499511241447,0.4995112414467253,3216.0,13.3,24.0
957,6.643499511241447,0.4995112414467253,3216.0,13.3,24.0
962,6.643499511241447,0.4995112414467253,3216.0,13.3,24.0
967,6.643499511241447,0.4995112414467253,3731.0,13.3,24.0
972,6.643499511241447,0.4995112414467253,3731.0,13.3,24.0
977,6.643499511241447,0.4995112414467253,3731.0,13.3,24.0
982,6.643499511241447,0.4995112414467253,3731.0,13.3,24.0
987,6.643499511241447,0.4995112414467253,4274.0,13.3,24.0
992,6.643499511241447,0.4995112414467253,4274.0,13.3,24.0
997,6.643499511241447,0.4995112414467253,4274.0,13.3,24.0
1002,6.643499511241447,0.4995112414467253,4274.0,13.3,24.0
1007,6.643499511241447,0.4995112414467253,4779.0,13.3,24.0
1012,6.643499511241447,0.4995112414467253,4779.0,13.3,24.0
1018,6.643499511241447,0.4995112414467253,4779.0,13.3,24.0
1022,6.643499511241447,0.4995112414467253,4779.0,13.3,24.0
1027,6.643499511241447,0.4995112414467253,5032.0,13.3,24.0
1032,6.643499511241447,0.4995112414467253,5032.0,13.3,24.0
1041,6.643499511241447,0.4995112414467253,5032.0,13.3,24.0
1042,6.643499511241447,0.4995112414467253,5032.0,13.3,24.0
1047,6.643499511241447,0.4995112414467253,5143.0,13.3,24.0
1052,6.593548387096774,0.4995112414467253,5143.0,13.200000000000001,24.0
1057,6.593548387096774,0.4995112414467253,5143.0,13.200000000000001,24.0
1062,6.593548387096774,0.4995112414467253,5143.0,13.200000000000001,24.0
1067,6.593548387096774,0.4995112414467253,5209.0,13.200000000000001,24.0
1072,6.593548387096774,0.4995112414467253,5209.0,13.200000000000001,24.0
1077,6.593548387096774,0.4995112414467253,5209.0,13.200000000000001,24.0
1082,6.593548387096774,0.4995112414467253,5209.0,13.200000000000001,24.0
1087,6.593548387096774,0.4995112414467253,5209.0,13.200000000000001,24.0
1092,6.593548387096774,0.4995112414467253,5237.0,13.200000000000001,24.0
1097,6.593548387096774,0.4995112414467253,5237.0,13.200000000000001,24.0
1103,6.593548387096774,0.4995112414467253,5237.0,13.200000000000001,24.0
1107,6.593548387096774,0.4995112414467253,5237.0,13.200000000000001,24.0
1112,6.593548387096774,0.4995112414467253,5265.0,13.200000000000001,24.0
1117,6.593548387096774,0.4995112414467253,5265.0,13.200000000000001,24.0
1123,6.593548387096774,0.4995112414467253,5265.0,13.200000000000001,24.0
1127,6.593548387096774,0.4995112414467253,5265.0,13.200000000000001,24.0
1132,6.593548387096774,0.4995112414467253,5272.0,13.200000000000001,24.0
1137,6.593548387096774,0.4995112414467253,5272.0,13.200000000000001,24.0
1142,6.593548387096774,0.4995112414467253,5272.0,13.200000000000001,24.0
1147,6.593548387096774,0.4995112414467253,5272.0,13.200000000000001,24.0
1152,6.593548387096774,0.4995112414467253,5283.0,13.200000000000001,24.0
1157,6.593548387096774,0.4995112414467253,5283.0,13.200000000000001,24.0
1162,6.593548387096774,0.4995112414467253,5283.0,13.200000000000001,24.0
1167,6.593548387096774,0.4995112414467253,5283.0,13.200000000000001,24.0
1172,6.593548387096774,0.4995112414467253,5284.0,13.200000000000001,24.0
1177,6.593548387096774,0.4995112414467253,5284.0,13.200000000000001,24.0
1182,6.593548387096774,0.4995112414467253,5284.0,13.200000000000001,24.0
1187,6.593548387096774,0.4995112414467253,5284.0,13.200000000000001,24.0
1192,6.593548387096774,0.4995112414467253,5298.0,13.200000000000001,24.0
1198,6.61852394916911,0.4995112414467253,5298.0,13.25,24.0
1202,6.61852394916911,0.4995112414467253,5298.0,13.25,24.0
1207,6.61852394916911,0.4995112414467253,5298.0,13.25,24.0
1212,6.61852394916911,0.4995112414467253,5301.0,13.25,24.0
1217,6.61852394916911,0.4995112414467253,5301.0,13.25,24.0
1222,6.61852394916911,0.4995112414467253,5301.0,13.25,24.0
1227,6.61852394916911,0.4995112414467253,5301.0,13.25,24.0
1232,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1237,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1242,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1247,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1252,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1257,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1263,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1267,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1272,6.61852394916911,0.4995112414467253,5296.0,13.25,24.0
1277,6.61852394916911,0.4995112414467253,5296.0,13.25,24.0
1282,6.61852394916911,0.4995112414467253,5296.0,13.25,24.0
1287,6.61852394916911,0.4995112414467253,5296.0,13.25,24.0
1292,6.61852394916911,0.4995112414467253,5308.0,13.25,24.0
1297,6.61852394916911,0.4995112414467253,5308.0,13.25,24.0
1302,6.61852394916911,0.4995112414467253,5308.0,13.25,24.0
1307,6.61852394916911,0.4995112414467253,5308.0,13.25,24.0
1312,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1317,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1322,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1328,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1332,6.61852394916911,0.4995112414467253,5311.0,13.25,24.0
1337,6.61852394916911,0.4995112414467253,5311.0,13.25,24.0
1342,6.61852394916911,0.4995112414467253,5311.0,13.25,24.0
1347,6.61852394916911,0.4995112414467253,5311.0,13.25,24.0
1352,6.61852394916911,0.4995112414467253,5303.0,13.25,24.0
1357,6.61852394916911,0.4995112414467253,5303.0,13.25,24.0
1362,6.61852394916911,0.4995112414467253,5303.0,13.25,24.0
1367,6.61852394916911,0.4995112414467253,5303.0,13.25,24.0
1372,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1377,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1382,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1387,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1392,6.61852394916911,0.4995112414467253,5306.0,13.25,24.0
1397,6.61852394916911,0.4995112414467253,5306.0,13.25,24.0
1403,6.61852394916911,0.4995112414467253,5306.0,13.25,24.0
1407,6.61852394916911,0.4995112414467253,5306.0,13.25,24.0
1412,6.61852394916911,0.4995112414467253,5306.0,13.25,24.0
1417,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1422,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1427,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1432,6.61852394916911,0.4995112414467253,5299.0,13.25,24.0
1437,6.61852394916911,0.4995112414467253,5314.0,13.25,24.0
1442,6.61852394916911,0.4995112414467253,5314.0,13.25,24.0
1447,6.61852394916911,0.4995112414467253,5314.0,13.25,24.0
1452,6.61852394916911,0.4995112414467253,5314.0,13.25,24.0
1457,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1462,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1467,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1472,6.61852394916911,0.4995112414467253,5304.0,13.25,24.0
1477,6.61852394916911,0.4995112414467253,5319.0,13.25,24.0
1482,6.61852394916911,0.4995112414467253,5319.0,13.25,24.0
1487,6.61852394916911,0.4995112414467253,5319.0,13.25,24.0
1492,6.61852394916911,0.4995112414467253,5319.0,13.25,24.0
1497,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1502,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1507,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1512,6.61852394916911,0.4995112414467253,5317.0,13.25,24.0
1517,6.61852394916911,0.4995112414467253,5337.0,13.25,24.0
1522,6.61852394916911,0.4995112414467253,5337.0,13.25,24.0
1527,6.61852394916911,0.4995112414467253,5337.0,13.25,24.0
1532,6.61852394916911,0.4995112414467253,5337.0,13.25,24.0
1537,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1542,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1547,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1552,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1558,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1562,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1567,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1572,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1577,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1582,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1587,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1592,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1598,6.61852394916911,0.4995112414467253,5322.0,13.25,24.0
1602,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1607,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1612,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1617,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1622,6.61852394916911,0.4995112414467253,5318.0,13.25,24.0
1627,6.61852394916911,0.4995112414467253,5318.0,13.25,24.0
1632,6.61852394916911,0.4995112414467253,5318.0,13.25,24.0
1637,6.61852394916911,0.4995112414467253,5318.0,13.25,24.0
1643,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1647,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1652,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1657,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1662,6.61852394916911,0.4995112414467253,5329.0,13.25,24.0
1667,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1672,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1677,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1682,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1687,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1692,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1697,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1702,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1707,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1712,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1717,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1722,6.61852394916911,0.4995112414467253,5333.0,13.25,24.0
1727,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1732,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1737,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1742,6.61852394916911,0.4995112414467253,5332.0,13.25,24.0
1747,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1752,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1757,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1762,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1767,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1772,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1777,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1783,6.61852394916911,0.4995112414467253,5331.0,13.25,24.0
1787,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1792,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1797,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1802,6.61852394916911,0.4995112414467253,5334.0,13.25,24.0
1807,6.61852394916911,0.4995112414467253,5336.0,13.25,24.0
1812,6.61852394916911,0.4995112414467253,5336.0,13.25,24.0
1817,6.61852394916911,0.4995112414467253,5336.0,13.25,24.0
1822,6.61852394916911,0.4995112414467253,5336.0,13.25,24.0
1827,6.61852394916911,0.4995112414467253,5350.0,13.25,24.0
1832,6.61852394916911,0.4995112414467253,5350.0,13.25,24.0
1838,6.61852394916911,0.4995112414467253,5350.0,13.25,24.0
1842,6.61852394916911,0.4995112414467253,5350.0,13.25,24.0
1847,6.61852394916911,0.4995112414467253,5340.0,13.25,24.0
1852,6.61852394916911,0.4995112414467253,5340.0,13.25,24.0
1858,6.61852394916911,0.4995112414467253,5340.0,13.25,24.0
1862,6.61852394916911,0.4995112414467253,5340.0,13.25,24.0
1867,6.61852394916911,0.4995112414467253,5344.0,13.25,24.0
1872,6.61852394916911,0.4995112414467253,5344.0,13.25,24.0
1877,6.61852394916911,0.4995112414467253,5344.0,13.25,24.0
1882,6.61852394916911,0.4995112414467253,5344.0,13.25,24.0
1887,6.61852394916911,0.4995112414467253,5345.0,13.25,24.0
1892,6.61852394916911,0.4995112414467253,5345.0,13.25,24.0
1897,6.61852394916911,0.4995112414467253,5345.0,13.25,24.0
1902,6.61852394916911,0.4995112414467253,5345.0,13.25,24.0
1907,6.61852394916911,0.4995112414467253,5339.0,13.25,24.0
1912,6.61852394916911,0.4995112414467253,5339.0,13.25,24.0
1917,6.61852394916911,0.4995112414467253,5339.0,13.25,24.0
1922,6.61852394916911,0.4995112414467253,5339.0,13.25,24.0
1927,6.61852394916911,0.4995112414467253,5326.0,13.25,24.0
1932,3.3027859237536656,0.24926686217008798,5326.0,13.25,24.0
1937,3.3027859237536656,0.24926686217008798,5326.0,13.25,24.0
1942,3.3027859237536656,0.24926686217008798,5326.0,13.25,24.0
1948,3.3027859237536656,0.24926686217008798,5294.0,13.25,24.0
1952,3.3027859237536656,0.24926686217008798,5294.0,13.25,24.0
1957,3.3027859237536656,0.24926686217008798,5294.0,13.25,24.0
1962,3.3027859237536656,0.24926686217008798,5294.0,13.25,24.0
1967,3.3027859237536656,0.24926686217008798,5294.0,13.25,24.0
1972,3.3027859237536656,0.24926686217008798,5080.0,13.25,24.0
1977,3.3027859237536656,0.24926686217008798,5080.0,13.25,24.0
1982,3.3027859237536656,0.24926686217008798,5080.0,13.25,24.0
1987,3.3027859237536656,0.24926686217008798,5080.0,13.25,24.0
1992,3.3027859237536656,0.24926686217008798,4758.0,13.25,24.0
1997,3.3027859237536656,0.24926686217008798,4758.0,13.25,24.0
2002,3.3027859237536656,0.24926686217008798,4758.0,13.25,24.0
2007,3.3027859237536656,0.24926686217008798,4758.0,13.25,24.0
2012,3.3277126099706744,0.24926686217008798,4391.0,13.35,24.0
2017,3.3277126099706744,0.24926686217008798,4391.0,13.35,24.0
2022,3.3277126099706744,0.24926686217008798,4391.0,13.35,24.0
2027,3.3277126099706744,0.24926686217008798,4391.0,13.35,24.0
2032,3.3277126099706744,0.24926686217008798,3968.0,13.35,24.0
2038,3.3277126099706744,0.24926686217008798,3968.0,13.35,24.0
2042,3.3277126099706744,0.24926686217008798,3968.0,13.35,24.0
2047,3.3277126099706744,0.24926686217008798,3968.0,13.35,24.0
2052,3.3277126099706744,0.24926686217008798,3544.0,13.35,24.0
2057,3.3277126099706744,0.24926686217008798,3544.0,13.35,24.0
2062,3.3277126099706744,0.24926686217008798,3544.0,13.35,24.0
2067,3.3277126099706744,0.24926686217008798,3544.0,13.35,24.0
2072,3.3277126099706744,0.24926686217008798,3273.0,13.35,24.0
2077,3.3277126099706744,0.24926686217008798,3273.0,13.35,24.0
2082,3.3277126099706744,0.24926686217008798,3273.0,13.35,24.0
2087,3.3277126099706744,0.24926686217008798,3273.0,13.35,24.0
2092,3.3277126099706744,0.24926686217008798,3077.0,13.35,24.0
2097,3.3277126099706744,0.24926686217008798,3077.0,13.35,24.0
2103,3.3277126099706744,0.24926686217008798,3077.0,13.35,24.0
2107,3.3277126099706744,0.24926686217008798,3077.0,13.35,24.0
2112,3.3277126099706744,0.24926686217008798,3077.0,13.35,24.0
2117,3.3277126099706744,0.24926686217008798,2811.0,13.35,24.0
2122,3.3277126099706744,0.24926686217008798,2811.0,13.35,24.0
2127,3.3277126099706744,0.24926686217008798,2811.0,13.35,24.0
