timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
1621704924480,-3619.0,-2.333919843597263,-1534.0,-3613.0,-2.6750244379276635,-1930.0,3619.0,2.5473118279569893,1997.0,-3613.0,-2.5853372434017596,-1678.0
1621704924485,-3619.0,-3.0291300097751717,-1534.0,-3613.0,-2.8268817204301073,-1930.0,3619.0,2.893548387096774,1997.0,-3613.0,-2.437927663734116,-1678.0
1621704924490,-3619.0,-3.0291300097751717,-1534.0,-3613.0,-2.8268817204301073,-1930.0,3619.0,2.893548387096774,1997.0,-3613.0,-2.437927663734116,-1678.0
1621704924495,-4087.0,-2.892570869990225,-1534.0,-4079.0,-2.8268817204301073,-1930.0,4087.0,2.7327956989247313,1997.0,-4079.0,-2.7214076246334318,-1678.0
1621704924500,-4087.0,-2.892570869990225,-2096.0,-4079.0,-2.6516617790811337,-2529.0,4087.0,2.7327956989247313,2543.0,-4079.0,-2.7214076246334318,-2236.0
1621704924505,-4087.0,-3.240175953079179,-2096.0,-4079.0,-2.6516617790811337,-2529.0,4087.0,3.079032258064516,2543.0,-4079.0,-2.551319648093842,-2236.0
1621704924510,-4087.0,-2.9722873900293254,-2096.0,-4079.0,-2.978739002932551,-2529.0,4087.0,2.8721407624633435,2543.0,-4079.0,-2.551319648093842,-2236.0
1621704924515,-4558.0,-2.767302052785924,-2096.0,-4547.0,-2.978739002932551,-2529.0,4558.0,2.7106549364613883,2543.0,-4547.0,-2.880156402737048,-2236.0
1621704924520,-4558.0,-2.767302052785924,-2702.0,-4547.0,-2.8152003910068424,-3120.0,4558.0,2.7106549364613883,3130.0,-4547.0,-2.880156402737048,-2830.0
1621704924525,-4558.0,-3.131720430107527,-2702.0,-4547.0,-2.8152003910068424,-3120.0,4558.0,3.056695992179863,3130.0,-4547.0,-2.7214076246334318,-2830.0
1621704924530,-4558.0,-3.131720430107527,-2702.0,-4547.0,-3.153958944281525,-3120.0,4558.0,3.056695992179863,3130.0,-4547.0,-2.7214076246334318,-2830.0
1621704924535,-4990.0,-2.9950635386119258,-2702.0,-4978.0,-3.153958944281525,-3120.0,4990.0,2.941348973607038,3130.0,-4978.0,-3.0502443792766374,-2830.0
1621704924540,-4990.0,-2.9950635386119258,-3275.0,-4978.0,-3.025464320625611,-3633.0,4990.0,2.941348973607038,3629.0,-4978.0,-3.0502443792766374,-2830.0
1621704924545,-4990.0,-3.313929618768329,-3275.0,-4978.0,-3.025464320625611,-3633.0,4990.0,3.264320625610948,3629.0,-4978.0,-2.948191593352884,-3391.0
1621704924550,-4990.0,-3.313929618768329,-3275.0,-4978.0,-3.352541544477028,-3633.0,4990.0,3.264320625610948,3629.0,-4978.0,-2.948191593352884,-3391.0
1621704924555,-5411.0,-3.1772727272727272,-3275.0,-5399.0,-3.352541544477028,-3633.0,5411.0,3.1835777126099707,3629.0,-5399.0,-3.2770283479960907,-3391.0
1621704924560,-5411.0,-3.1772727272727272,-3792.0,-5399.0,-3.259090909090909,-4099.0,5411.0,3.1835777126099707,4062.0,-5399.0,-3.2770283479960907,-3391.0
1621704924565,-5411.0,-3.5189149560117303,-3792.0,-5399.0,-3.259090909090909,-4099.0,5411.0,3.4950146627565988,4062.0,-5399.0,-3.186314760508309,-3858.0
1621704924570,-5411.0,-3.5189149560117303,-3792.0,-5399.0,-3.5861681329423263,-4099.0,5411.0,3.4950146627565988,4062.0,-5399.0,-3.186314760508309,-3858.0
1621704924575,-5825.0,-3.4050342130987294,-3792.0,-5815.0,-3.5861681329423263,-4099.0,5825.0,3.391202346041056,4062.0,-5815.0,-3.526490713587488,-3858.0
1621704924580,-5825.0,-3.4050342130987294,-4273.0,-5815.0,-3.504398826979472,-4501.0,5825.0,3.391202346041056,4503.0,-5815.0,-3.526490713587488,-3858.0
1621704924585,-5825.0,-3.746676441837732,-4273.0,-5815.0,-3.504398826979472,-4501.0,5825.0,3.7257086999022486,4503.0,-5815.0,-3.424437927663735,-4254.0
1621704924590,-5825.0,-3.746676441837732,-4273.0,-5815.0,-3.843157380254154,-4501.0,5825.0,3.7257086999022486,4503.0,-5815.0,-3.424437927663735,-4254.0
1621704924595,-6223.0,-3.6555718475073316,-4273.0,-6217.0,-3.843157380254154,-4501.0,6223.0,3.621896383186706,4503.0,-6217.0,-3.775953079178886,-4254.0
1621704924600,-6223.0,-3.6555718475073316,-4690.0,-6217.0,-3.749706744868035,-4910.0,6223.0,3.621896383186706,4919.0,-6217.0,-3.775953079178886,-4254.0
1621704924605,-6223.0,-3.997214076246334,-4690.0,-6217.0,-3.749706744868035,-4910.0,6223.0,3.9564027370478985,4919.0,-6217.0,-3.6965786901270774,-4645.0
1621704924610,-6223.0,-3.997214076246334,-4690.0,-6217.0,-4.088465298142717,-4910.0,6223.0,3.9564027370478985,4919.0,-6217.0,-3.6965786901270774,-4645.0
