timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
41,-9034.0,-4.988269794721408,-7989.0,-9034.0,-3.5102639296187683,-10172.0,9034.0,4.863636363636363,8746.0,-9034.0,-3.611876832844575,-8583.0
46,-9034.0,-4.988269794721408,-7989.0,-9034.0,-3.5102639296187683,-10172.0,9034.0,4.863636363636363,8746.0,-9034.0,-3.611876832844575,-8583.0
51,-9034.0,-4.998533724340176,-8035.0,-9034.0,-3.659824046920821,-10172.0,9034.0,4.957771260997067,8746.0,-9034.0,-3.7090909090909094,-8583.0
56,-9034.0,-4.998533724340176,-8035.0,-9034.0,-3.659824046920821,-9562.0,9034.0,4.957771260997067,8188.0,-9034.0,-3.7090909090909094,-8058.0
61,-9034.0,-5.019061583577713,-8035.0,-9034.0,-3.844574780058651,-9562.0,9034.0,5.010068426197458,8188.0,-9034.0,-3.7838709677419358,-8058.0
66,-9034.0,-5.019061583577713,-8035.0,-9034.0,-3.844574780058651,-9562.0,9034.0,5.010068426197458,8188.0,-9034.0,-3.7838709677419358,-8058.0
71,-9034.0,-4.998533724340176,-8113.0,-9034.0,-4.0821114369501466,-9562.0,9034.0,5.041446725317693,8188.0,-9034.0,-3.8287390029325516,-8058.0
76,-9034.0,-4.998533724340176,-8113.0,-9034.0,-4.0821114369501466,-8624.0,9034.0,5.041446725317693,8044.0,-9034.0,-3.8287390029325516,-7914.0
81,-9034.0,-4.957478005865103,-8113.0,-9034.0,-4.249266862170089,-8624.0,9034.0,5.030987292277615,8044.0,-9034.0,-3.7913489736070383,-7914.0
87,-9034.0,-4.957478005865103,-8113.0,-9034.0,-4.249266862170089,-8624.0,9034.0,5.030987292277615,8044.0,-9034.0,-3.7913489736070383,-7914.0
91,-9034.0,-4.834310850439882,-8338.0,-9034.0,-4.337243401759531,-8624.0,9034.0,4.957771260997067,8044.0,-9034.0,-3.6866568914956015,-7914.0
96,-9034.0,-4.834310850439882,-8338.0,-9034.0,-4.337243401759531,-8098.0,9034.0,4.957771260997067,8261.0,-9034.0,-3.6866568914956015,-8240.0
101,-9034.0,-4.711143695014663,-8338.0,-9034.0,-4.310850439882698,-8098.0,9034.0,4.800879765395894,8261.0,-9034.0,-3.544574780058651,-8240.0
106,-9034.0,-4.711143695014663,-8338.0,-9034.0,-4.310850439882698,-8098.0,9034.0,4.800879765395894,8261.0,-9034.0,-3.544574780058651,-8240.0
111,-9034.0,-4.618768328445748,-8633.0,-9034.0,-4.178885630498534,-8098.0,9034.0,4.623069403714565,8261.0,-9034.0,-3.4324046920821116,-8240.0
116,-9034.0,-4.618768328445748,-8633.0,-9034.0,-4.178885630498534,-8356.0,9034.0,4.623069403714565,8791.0,-9034.0,-3.4324046920821116,-8671.0
121,-9034.0,-4.567448680351906,-8633.0,-9034.0,-4.038123167155425,-8356.0,9034.0,4.518475073313783,8791.0,-9034.0,-3.3576246334310853,-8671.0
127,-9034.0,-4.567448680351906,-8633.0,-9034.0,-4.038123167155425,-8356.0,9034.0,4.518475073313783,8791.0,-9034.0,-3.3576246334310853,-8671.0
131,-9034.0,-4.5469208211143695,-8737.0,-9034.0,-3.9149560117302054,-8356.0,9034.0,4.455718475073314,8791.0,-9034.0,-3.2903225806451615,-8671.0
136,-9034.0,-4.5469208211143695,-8737.0,-9034.0,-3.9149560117302054,-8760.0,9034.0,4.455718475073314,9084.0,-9034.0,-3.2903225806451615,-8898.0
141,-9034.0,-4.516129032258065,-8737.0,-9034.0,-5.007820136852395,-8760.0,9034.0,4.424340175953079,9084.0,-9034.0,-5.01930596285435,-8898.0
146,-9034.0,-4.516129032258065,-8737.0,-9034.0,-5.007820136852395,-8760.0,9034.0,4.424340175953079,9084.0,-9034.0,-5.01930596285435,-8898.0
151,-9034.0,-4.475073313782992,-8847.0,-9034.0,-4.92741935483871,-8760.0,9034.0,4.403421309872923,9084.0,-9034.0,-4.97336265884653,-8898.0
156,-9034.0,-4.475073313782992,-8847.0,-9034.0,-4.92741935483871,-9036.0,9034.0,4.403421309872923,9111.0,-9034.0,-4.97336265884653,-9006.0
161,-9034.0,-4.454545454545455,-8847.0,-9034.0,-4.869990224828935,-9036.0,9034.0,4.382502443792767,9111.0,-9034.0,-4.92741935483871,-9006.0
166,-9034.0,-4.454545454545455,-8847.0,-9034.0,-4.869990224828935,-9036.0,9034.0,4.382502443792767,9111.0,-9034.0,-4.92741935483871,-9006.0
171,-9034.0,-4.434017595307918,-8935.0,-9034.0,-4.78958944281525,-9036.0,9034.0,4.372043010752688,9111.0,-9034.0,-4.9044477028347995,-9006.0
176,-9034.0,-4.434017595307918,-8935.0,-9034.0,-4.78958944281525,-9232.0,9034.0,4.372043010752688,9118.0,-9034.0,-4.9044477028347995,-9064.0
182,-9034.0,-4.42375366568915,-8935.0,-9034.0,-4.743646138807429,-9232.0,9034.0,4.382502443792767,9118.0,-9034.0,-4.9044477028347995,-9064.0
186,-9034.0,-4.42375366568915,-8935.0,-9034.0,-4.743646138807429,-9232.0,9034.0,4.382502443792767,9118.0,-9034.0,-4.9044477028347995,-9064.0
191,-9034.0,-4.413489736070382,-8954.0,-9034.0,-4.7321603128054734,-9232.0,9034.0,4.382502443792767,9118.0,-9034.0,-4.892961876832845,-9064.0
196,-9034.0,-4.413489736070382,-8954.0,-9034.0,-4.7321603128054734,-9241.0,9034.0,4.382502443792767,9046.0,-9034.0,-4.892961876832845,-9064.0
201,-9034.0,-4.392961876832845,-8954.0,-9034.0,-4.743646138807429,-9241.0,9034.0,4.382502443792767,9046.0,-9034.0,-4.892961876832845,-9043.0
206,-9034.0,-4.392961876832845,-8954.0,-9034.0,-4.743646138807429,-9241.0,9034.0,4.413880742913001,9046.0,-9034.0,-4.892961876832845,-9043.0
211,-9034.0,-4.392961876832845,-8998.0,-9034.0,-4.755131964809384,-9241.0,9034.0,4.413880742913001,9046.0,-9034.0,-4.88147605083089,-9043.0
216,-9034.0,-4.392961876832845,-8998.0,-9034.0,-4.755131964809384,-9138.0,9034.0,4.424340175953079,8930.0,-9034.0,-4.88147605083089,-9043.0
221,-9034.0,-5.071407624633432,-8998.0,-9034.0,-4.801075268817205,-9138.0,9034.0,5.023900293255132,8930.0,-9034.0,-4.88147605083089,-9019.0
226,-9034.0,-5.071407624633432,-8998.0,-9034.0,-4.801075268817205,-9138.0,9034.0,5.023900293255132,8930.0,-9034.0,-4.88147605083089,-9019.0
231,-9034.0,-5.071407624633432,-9021.0,-9034.0,-4.801075268817205,-9138.0,9034.0,5.023900293255132,8930.0,-9034.0,-4.88147605083089,-9019.0
236,-9034.0,-5.071407624633432,-9021.0,-9034.0,-4.801075268817205,-8999.0,9034.0,5.023900293255132,8925.0,-9034.0,-4.88147605083089,-9019.0
241,-9034.0,-5.071407624633432,-9021.0,-9034.0,-4.83553274682307,-8999.0,9034.0,5.023900293255132,8925.0,-9034.0,-4.88147605083089,-9008.0
246,-9034.0,-5.071407624633432,-9021.0,-9034.0,-4.83553274682307,-8999.0,9034.0,5.012023460410558,8925.0,-9034.0,-4.88147605083089,-9008.0
251,-9034.0,-5.059530791788856,-9033.0,-9034.0,-4.847018572825025,-8999.0,9034.0,5.012023460410558,8925.0,-9034.0,-4.869990224828935,-9008.0
256,-9034.0,-5.059530791788856,-9033.0,-9034.0,-4.847018572825025,-8951.0,9034.0,5.012023460410558,8962.0,-9034.0,-4.869990224828935,-9008.0
261,-9034.0,-5.059530791788856,-9033.0,-9034.0,-4.858504398826979,-8951.0,9034.0,5.012023460410558,8962.0,-9034.0,-4.88147605083089,-9013.0
266,-9034.0,-5.059530791788856,-9033.0,-9034.0,-4.858504398826979,-8951.0,9034.0,5.012023460410558,8962.0,-9034.0,-4.88147605083089,-9013.0
271,-9034.0,-5.059530791788856,-9037.0,-9034.0,-4.847018572825025,-8951.0,9034.0,5.012023460410558,8962.0,-9034.0,-4.88147605083089,-9013.0
276,-9034.0,-5.059530791788856,-9037.0,-9034.0,-4.847018572825025,-8956.0,9034.0,5.012023460410558,8984.0,-9034.0,-4.88147605083089,-9013.0
281,-9034.0,-5.059530791788856,-9037.0,-9034.0,-4.83553274682307,-8956.0,9034.0,5.012023460410558,8984.0,-9034.0,-4.892961876832845,-9010.0
286,-9034.0,-5.059530791788856,-9037.0,-9034.0,-4.83553274682307,-8956.0,9034.0,5.012023460410558,8984.0,-9034.0,-4.892961876832845,-9010.0
291,-9034.0,-5.059530791788856,-9043.0,-9034.0,-4.8240469208211145,-8956.0,9034.0,5.012023460410558,8984.0,-9034.0,-4.892961876832845,-9010.0
296,-9034.0,-5.059530791788856,-9043.0,-9034.0,-4.8240469208211145,-8979.0,9034.0,5.023900293255132,8994.0,-9034.0,-4.892961876832845,-9010.0
301,-9034.0,-5.059530791788856,-9043.0,-9034.0,-4.8240469208211145,-8979.0,9034.0,5.023900293255132,8994.0,-9034.0,-4.88147605083089,-9008.0
