timestamp,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_10__output_voltage,talonfx_10__selected_sensor_velocity,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_11__output_voltage,talonfx_11__selected_sensor_velocity,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_12__output_voltage,talonfx_12__selected_sensor_velocity,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_13__output_voltage,talonfx_13__selected_sensor_velocity
39,3141.0,2.275268817204301,1390.0,-3149.0,-2.2514662756598245,-1531.0,3141.0,2.204692082111437,1455.0,3149.0,2.0357771260997066,1592.0
44,3141.0,2.708064516129032,1390.0,-3149.0,-2.6530791788856307,-1531.0,3141.0,2.6480938416422286,1455.0,3149.0,2.367448680351906,1592.0
49,3141.0,2.708064516129032,1390.0,-3149.0,-2.6530791788856307,-1531.0,3141.0,2.6480938416422286,1455.0,3149.0,2.367448680351906,1592.0
54,3141.0,2.3618279569892473,1390.0,-3149.0,-2.494868035190616,-1531.0,3141.0,2.150146627565982,1455.0,3149.0,2.1730205278592374,1592.0
59,3141.0,2.3618279569892473,1954.0,-3149.0,-2.494868035190616,-2087.0,3141.0,2.150146627565982,2008.0,3149.0,2.1730205278592374,2108.0
64,3141.0,2.203128054740958,1954.0,-3149.0,-2.494868035190616,-2087.0,3141.0,2.0243401759530792,2008.0,3149.0,2.012903225806452,2108.0
69,4258.0,2.076246334310851,1954.0,-4266.0,-2.1541055718475075,-2087.0,3141.0,2.0243401759530792,2008.0,3149.0,2.012903225806452,2108.0
74,4386.0,2.076246334310851,1954.0,-4393.0,-2.1541055718475075,-2087.0,4386.0,1.8870967741935483,2008.0,4393.0,2.356011730205278,2108.0
80,4386.0,1.9262952101661779,2472.0,-4393.0,-2.0324046920821117,-2574.0,4386.0,1.8870967741935483,2520.0,4393.0,2.356011730205278,2614.0
84,4576.0,1.9262952101661779,2472.0,-4584.0,-2.0324046920821117,-2574.0,4576.0,3.0651026392961875,2520.0,4584.0,3.076539589442815,2614.0
89,4576.0,1.9262952101661779,2472.0,-4584.0,-2.0324046920821117,-2574.0,4576.0,3.0651026392961875,2520.0,4584.0,3.076539589442815,2614.0
94,4576.0,3.2181818181818183,2472.0,-4584.0,-3.322434017595308,-2574.0,4576.0,3.0651026392961875,2520.0,4584.0,2.950733137829912,2614.0
99,4951.0,3.2181818181818183,2472.0,-4960.0,-3.322434017595308,-2574.0,4951.0,3.14516129032258,2520.0,4960.0,2.950733137829912,2614.0
104,4951.0,3.1028347996089933,3442.0,-4960.0,-3.383284457478006,-3011.0,4951.0,3.14516129032258,3493.0,4960.0,3.0879765395894423,3558.0
109,4951.0,3.1028347996089933,3442.0,-4960.0,-3.383284457478006,-3011.0,4951.0,3.0536656891495597,3493.0,4960.0,3.0879765395894423,3558.0
114,4951.0,3.4373411534701863,3442.0,-4960.0,-3.346774193548387,-3011.0,4951.0,3.0536656891495597,3493.0,4960.0,3.3967741935483873,3558.0
119,5380.0,3.4373411534701863,3442.0,-5386.0,-3.346774193548387,-3011.0,5380.0,3.3281524926686217,3493.0,5386.0,3.3967741935483873,3558.0
