timestamp,trajectory_command__traj__x,trajectory_command__traj__y,trajectory_command__traj__vel,trajectory_command__traj__accel,trajectory_command__traj__degrees,trajectory_command__traj__time,trajectory_command__hc_vy,trajectory_command__hc_vx,trajectory_command__hc_omega,drivesubsystem__odometry_x,drivesubsystem__odometry_y,drivesubsystem__gyro_rotation2d__deg_,drivesubsystem__odometry_rotation2d__deg_,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_13__closed_loop_setpoint__pid_0_
84,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
91,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
94,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
99,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
104,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
109,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
114,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
119,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
124,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
129,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
134,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
139,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
144,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
149,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
154,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
159,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
164,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
169,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
174,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
179,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
184,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
189,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
194,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
199,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
204,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
209,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
214,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
219,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.08292017820019909,-0.16760877383434172,0.038397290149194324,-0.04450739298958663,-0.1920203667570829,0.03999900817871094,0.03999900817871094,0.0,0.0,0.0,0.0
