timestamp,trajectory_command__traj__x,trajectory_command__traj__y,trajectory_command__traj__vel,trajectory_command__traj__accel,trajectory_command__traj__degrees,trajectory_command__traj__time,trajectory_command__hc_vy,trajectory_command__hc_vx,trajectory_command__hc_omega,drivesubsystem__odometry_x,drivesubsystem__odometry_y,drivesubsystem__gyro_rotation2d__deg_,drivesubsystem__odometry_rotation2d__deg_,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_13__closed_loop_setpoint__pid_0_,talonfx_10__selected_sensor_velocity,talonfx_11__selected_sensor_velocity,talonfx_12__selected_sensor_velocity,talonfx_13__selected_sensor_velocity
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6736942371138972E-5,-2.3697413983536778E-7,0.3400001525878906,0.3400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
