timestamp,trajectory_command__traj__x,trajectory_command__traj__y,trajectory_command__traj__vel,trajectory_command__traj__accel,trajectory_command__traj__degrees,trajectory_command__traj__time,trajectory_command__hc_vy,trajectory_command__hc_vx,trajectory_command__hc_omega,drivesubsystem__odometry_x,drivesubsystem__odometry_y,drivesubsystem__gyro_rotation2d__deg_,drivesubsystem__odometry_rotation2d__deg_,talonfx_10__closed_loop_setpoint__pid_0_,talonfx_11__closed_loop_setpoint__pid_0_,talonfx_12__closed_loop_setpoint__pid_0_,talonfx_13__closed_loop_setpoint__pid_0_
43,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
48,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
53,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
58,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
63,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
68,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
73,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
78,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
83,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
88,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
93,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
98,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
103,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
110,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
113,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
118,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-1.2254151138475402E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
123,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,5.581958798613105E-6,-3.1337660268077864E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
131,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,6.900958675086421E-6,-3.1337660268077864E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
133,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,6.900958675086421E-6,-3.1337660268077864E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
139,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,6.900958675086421E-6,-3.1337660268077864E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
143,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,6.900958675086421E-6,-3.1337660268077864E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
148,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,7.81913252236545E-6,-4.462195188147898E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
153,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,7.81913252236545E-6,-4.462195188147898E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
158,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,7.81913252236545E-6,-4.462195188147898E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
163,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,7.81913252236545E-6,-4.462195188147898E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
168,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,8.942293240960926E-6,-6.087202757112689E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
173,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,8.942293240960926E-6,-6.087202757112689E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
178,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,8.942293240960926E-6,-6.087202757112689E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
183,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,8.942293240960926E-6,-6.087202757112689E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
188,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.0052011283099468E-5,-7.692761238669064E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
193,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.0052011283099468E-5,-7.692761238669064E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
198,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.0052011283099468E-5,-7.692761238669064E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
203,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.0052011283099468E-5,-7.692761238669064E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
208,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.1165689615811046E-5,-9.304049534356163E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
213,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.1165689615811046E-5,-9.304049534356163E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
218,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.1165689615811046E-5,-9.304049534356163E-8,0.0960002914071083,0.049999237060546875,0.0,0.0,0.0,0.0
223,2.9999999999999996,0.0,0.0,-3.9999999999999996,-1.1244958915987372E-14,4.498243996692209,-0.0443930497585937,-0.19065873288595456,0.021380273350076445,1.1165689615811046E-5,-9.304049534356163E-8,0.08600006252527237,0.049999237060546875,0.0,0.0,0.0,0.0
